loc,order_nbr,item
263,18883251,10246939
263,18953696,10559189
263,18953696,10698206
263,18953839,10223220
263,18953839,10532663
263,18988972,10698206
263,18989140,10348267
263,19027385,10223220
263,19027385,10770483
263,18910968,10779949
263,18733699,10817703
263,18733699,10817707
263,18733699,10820427
263,18496923,10709939
263,18551700,10715128
263,18913036,10924988
263,18913036,10924990
263,18929086,10946475
263,18764821,10870484
263,18764821,10870501
263,18994953,10914197
263,18994953,10935707
263,18985809,10974287
263,18588383,10775173
263,18588880,10775346
263,18902632,10933418
263,18902632,10933433
263,18902632,10933454
263,19043036,11007586
263,18802014,10885353
263,19046341,10385579
263,19009270,9730948
263,19011752,10989999
263,19011957,10989970
263,19034301,10084758
263,19034301,10264160
263,18982989,10956936
263,18961303,10957785
263,18868065,10919475
263,18876159,10863582
263,18877781,10919087
263,18875372,10924315
263,18849369,10896572
263,18849369,10896586
263,18924862,10942057
265,19037533,103114
265,19041667,11005572
265,18953824,10505769
265,18989083,10505769
265,19006962,10730905
265,19030155,9822974
265,19030155,10777324
265,19008757,10941422
265,19008757,10970349
265,19029748,10384487
265,19045203,10938998
265,19045203,10939928
265,19006516,10387795
265,19030882,10939572
265,19029814,9815969
265,19027489,868799
265,19031689,10347266
265,19045543,5186467
265,18837900,9487494
265,18856580,9350772
265,18909859,9350772
265,18928147,9487494
265,18941057,10290917
265,18946584,9748558
265,18946584,9748569
265,18946795,9350772
265,18946795,9487494
265,18958998,9170183
265,18958998,9732808
265,19019963,9611898
265,19020027,9466014
265,19020027,9496248
265,19031643,9170145
265,19031643,9170183
265,19031834,10290917
265,19031834,10436723
265,19037899,9350772
265,19047913,10749008
265,19009787,9730009
265,19006899,5998951
265,19044803,10225357
265,19009741,4230445
265,19048868,8810053
265,19010320,6256299
265,19048460,7916156
265,18797032,7438416
265,18797032,9763552
265,18907169,7438416
265,18907169,9763552
265,18944050,9763552
265,18997549,7438416
265,19017487,7438416
265,19017487,9763552
265,19043811,8737085
265,19044892,9163762
265,19053649,9763552
265,18971615,9283392
265,18553696,10750653
265,18553696,10750654
265,18553696,10750656
265,18553696,10750657
265,18553696,10750673
265,18553696,10750674
265,18553696,10750688
265,19009797,10617307
265,19009797,10617313
265,19009797,10623463
265,19009797,10623482
265,19046017,10451021
265,19046017,10451085
265,19050223,7548686
265,19011597,10941774
265,19006833,7523158
265,18958428,8209877
265,18958428,8209878
265,18958428,8209880
265,18947859,10958267
265,18958428,8675461
265,18958428,9232471
265,18562822,10750963
265,18638927,10800066
265,18639562,10664930
265,19048876,10443621
265,18566229,10711920
265,18566229,10713580
265,18641754,10713702
265,19028091,10667864
265,19048877,10454134
265,18482826,10713113
265,18482826,10713180
265,18482826,10713233
265,18482826,10713326
265,18482826,10713338
265,18496600,10713431
265,18496600,10713455
265,18496600,10713498
265,18923839,10646939
265,18923839,10922555
265,18924216,10645637
265,18924216,10922421
265,18973659,9905020
265,19009178,10649888
265,19010994,9731712
265,19010994,10256101
265,19010994,10685744
265,19016305,10993980
265,19016305,10994076
265,19047436,10649888
265,19011349,10989584
265,18953696,10698206
265,18953839,10223220
265,18953839,10559713
265,18953839,10559717
265,18988972,10698206
265,18989140,10223220
265,18989140,10348267
265,18989140,10532663
265,18992045,10443336
265,19027385,10223220
265,19027385,10770465
265,19027385,10770483
265,19028337,10779199
265,19048648,10779949
265,18733699,10817703
265,18733699,10817707
265,18733699,10820427
265,18496923,10709939
265,18551700,10715128
265,18913036,10924988
265,18913036,10924990
265,18929086,10946475
265,19020829,10722732
265,19046520,10243171
265,18764821,10870484
265,18764821,10870501
265,18773069,10870434
265,18994953,10914197
265,18994953,10935707
265,19047621,9273693
265,18902632,10933418
265,18902632,10933433
265,19043036,11007586
265,18802014,10885353
265,19046341,10385579
265,19047466,9730948
265,19011752,10989999
265,19034301,10084758
265,19034301,10264160
265,19045572,10264160
265,18982989,10956936
265,18961303,10957785
265,18868065,10919475
265,18876159,10863582
265,18875372,10924315
265,18849369,10896427
265,18849369,10896432
265,18849369,10896572
265,18849369,10896586
265,19047126,10165930
266,19010320,6256299
266,18797032,7438416
266,18907169,7438416
266,18862855,7728437
266,18862855,7733689
267,18797032,7438416
267,18962575,7438416
267,18727039,9619004
267,18727039,9619407
267,19039997,9619407
273,18862855,7728437
274,19020430,10836406
274,19041668,11005572
274,18828987,10777292
274,18828987,10777377
274,18935248,10505769
274,18953825,10505769
274,19047270,10941422
274,19045268,10939928
274,19047909,10572530
274,19027598,8154253
274,19029449,7158991
274,19045543,868799
274,19047443,8780114
274,19009680,9291793
274,19045610,9552358
274,19045610,9552373
274,19047863,9291793
274,18901976,10326874
274,19045536,4971799
274,19009630,6607811
274,19047855,6256299
274,19047855,9735402
274,19047855,9735405
274,18888772,9763552
274,18944050,9763552
274,18962575,7438416
274,18972029,9374540
274,19017487,7438416
274,19017487,9763552
274,19035152,7438416
274,19040158,10835947
274,19027314,10330411
274,19009797,10623482
274,19050223,7548686
274,19050223,9297601
274,19047333,10291529
274,19045421,9875783
274,19045526,7523158
274,19048020,6986936
274,18958428,8209877
274,18958428,8209878
274,18958428,8209880
274,18947859,10958267
274,18958428,8675461
274,18958428,9232471
274,18562822,10750963
274,18638927,10800066
274,18639562,10664930
274,18566229,10711920
274,18566229,10713580
274,18641754,10713702
274,19028091,10667864
274,18482826,10713113
274,18482826,10713180
274,18482826,10713233
274,18482826,10713326
274,18482826,10713338
274,18496600,10713431
274,18496600,10713455
274,18496600,10713498
274,18923839,10646939
274,18923839,10922555
274,18924216,10645637
274,18924216,10922421
274,18973659,9905020
274,19007929,9912151
274,19009178,10649888
274,19016305,10993980
274,19016305,10994076
274,19046115,9905020
274,19046115,9912151
274,19048874,9731712
274,19048874,10654468
274,19048874,10685744
274,18953696,10698206
274,18953839,10223220
274,18953839,10348267
274,18953839,10532663
274,18988972,10698206
274,19027385,10348267
274,19027385,10770465
274,19027385,10770483
274,18733699,10817703
274,18733699,10817707
274,18733699,10820427
274,19007930,10571816
274,19046116,10571816
274,18496923,10709939
274,18551700,10715128
274,18913036,10924988
274,18913036,10924990
274,18929086,10946475
274,18764821,10870484
274,18764821,10870501
274,18994953,10914197
274,18994953,10935707
274,19043036,11007586
274,18802014,10885353
274,19011752,10989999
274,19011957,10989970
274,18849369,10896572
274,18849369,10896586
274,18924862,10942057
274,19047343,10737534
281,19047443,8780114
281,19017487,9763552
282,18907171,7438416
282,18997548,7438416
282,19045423,9875783
283,19047857,9735402
283,19048929,4732719
285,18726892,9619004
285,18726892,9619407
288,19045423,9875783
290,18944049,7438416
290,19035154,7438416
290,19006644,7733689
290,19027316,7733689
290,19045423,9875783
291,18945685,10957609
291,18641754,10713702
291,18973659,9905020
291,18973659,9912151
291,19007929,9905020
291,19010994,9731712
291,19010994,10685744
291,19046115,9905020
291,19046115,9912151
291,19047436,10649888
291,19048874,9731712
291,19007930,10571816
291,19047857,9735405
291,19048160,10671641
291,18888774,7438416
291,18907171,7438416
291,18944049,7438416
291,18979590,7438416
291,19035154,7438416
291,19053650,7438416
291,19045317,8827182
292,18999594,10958542
292,18999594,10958555
292,19020309,10202687
292,19020392,9045539
292,19020392,9896130
292,19037753,10305808
292,19037753,10730959
292,19039140,11005565
292,19041669,11005572
292,19030162,10777324
292,18655383,10788106
292,18655383,10788109
292,18987199,8100296
292,18987199,8937715
292,19025496,8937715
292,19008768,10970349
292,19047756,10384503
292,19051833,10698206
292,18988966,10558621
292,18988966,10558690
292,19027219,10615565
292,19045256,10939928
292,19030536,10939581
292,19054097,10939572
292,19029815,9815969
292,18945685,10957609
292,18960740,10960171
292,18960740,10961868
292,18964585,10965068
292,19009749,6986936
292,18561922,10751061
292,18562822,10750963
292,18638927,10800066
292,18639437,10801409
292,19048876,10443621
292,18549393,10748052
292,18566229,10711920
292,18566229,10713580
292,18641754,10713137
292,18641754,10713702
292,18695996,10832896
292,19028091,10667864
292,19048877,10454134
292,18482826,10713113
292,18482826,10713180
292,18482826,10713233
292,18482826,10713326
292,18482826,10713332
292,18482826,10713338
292,18482826,10713344
292,18496600,9912151
292,18496600,10713431
292,18496600,10713455
292,18496600,10713498
292,18923839,10646939
292,18923839,10922555
292,18924216,10645637
292,18924216,10922421
292,18939674,10951894
292,18939674,10951928
292,18973659,9905020
292,18973659,9912151
292,19007929,9905020
292,19007929,10722636
292,19009178,10024770
292,19009178,10649888
292,19010994,10256101
292,19010994,10685744
292,19016305,10993980
292,19016305,10994076
292,19046115,9905020
292,19046115,9912151
292,19046115,10722636
292,19047436,10649888
292,19048874,9731712
292,19048874,10015137
292,19048874,10242060
292,19048874,10256101
292,19048874,10654468
292,19048874,10685744
292,19011349,10989584
292,18996185,10970870
292,18875506,10924505
292,18929136,10943551
292,18776184,10872891
292,18776184,10873130
292,18973660,10571816
292,19007930,10571816
292,19046116,10571816
292,18913036,10924988
292,18913036,10924990
292,18764821,10870484
292,18764821,10870501
292,18773069,10870434
292,19028811,9021475
292,19045809,8154253
292,19034243,10992752
292,19029635,10749008
292,19047915,10749058
292,19045138,4606755
292,19045609,9552358
292,19047865,5382700
292,18901968,10326874
292,18935179,5057239
292,19010285,9810178
292,19045534,4971799
292,19048388,5080040
292,19006711,9335257
292,19045377,9335257
292,19045672,8572356
292,19010987,8810053
292,19010987,8813000
292,19011026,8783210
292,19048866,8810053
292,19048899,8783210
292,19047820,6607811
292,19048160,1032596
292,19048160,5036623
292,19048160,10661460
292,19010357,4098764
292,19047141,10778784
292,19048459,4098764
292,19048459,9577430
292,19048459,10047796
292,18748458,60470
292,18853550,7438416
292,18872884,9763552
292,18888774,7438416
292,18925821,9763552
292,18933846,60470
292,18944049,7438416
292,18962576,9763552
292,18972027,9175817
292,18972027,10319260
292,18979590,9763552
292,18997548,9763552
292,19017488,7438416
292,19017488,9763552
292,19035154,7438416
292,19035154,9763552
292,19005639,9283392
292,19045317,8827182
292,18900960,10891967
292,18900960,10891996
292,19007614,10333681
292,19007614,10333690
292,19007614,10333659
292,19007614,10451024
292,19007614,10451064
292,19009796,10623482
292,19011001,9324958
292,19036541,10891967
292,19036541,10891996
292,19046018,10333689
292,19046018,10451024
292,19046018,10451091
292,19048103,10617297
292,19048103,10623457
292,19028505,9830029
292,19050222,16757
292,19050222,9297601
292,19011603,10941774
292,19026856,10123616
292,19047335,10291529
292,19006835,7523158
292,19045423,9875783
292,18985809,10974287
292,18960571,10961544
292,18960571,10961640
292,19043308,10838241
292,18948340,8209877
292,18948340,8209878
292,18948340,8209880
292,18948340,10953161
292,18947275,10958267
292,18948340,8675461
292,18948340,9232471
292,18948340,10367061
292,19043705,6168220
292,18588383,10775173
292,18588880,10775346
292,18902632,10933418
292,18902632,10933433
292,18902632,10933454
292,19043036,11007586
292,18802014,10885353
292,19009023,10385579
292,19046341,10385579
292,18689812,10590344
292,19047466,9730948
292,18890677,10931046
292,18890677,10931082
292,18890677,10931118
292,18890677,10931164
292,19011752,10989999
292,19027658,10749901
292,19029161,10576840
292,18733393,10232058
292,18733393,10646413
292,19027231,10071926
292,19027387,10348267
292,19027387,10532663
292,19027387,10770465
292,19027387,10770483
292,19028336,10779199
292,19030138,10443336
292,19029724,10113966
292,19047545,10820427
292,19034301,10084758
292,19034301,10264160
292,18982989,10956936
292,18929118,10943973
292,18961303,10957785
292,18849369,10896427
292,18849369,10896432
292,18849369,10896572
292,18849369,10896586
292,18994970,10914197
292,18994970,10935707
293,18888774,7438416
293,19017488,7438416
296,19049984,102743
296,19047249,8520569
296,19045809,8154253
296,19048200,7159841
296,18872884,7438416
296,18997548,7438416
296,19028480,9858815
296,19044010,6448378
296,19046543,9858815
296,19048362,9714379
296,19006835,7523158
